MicrobeID	Catalase	Nitrate reductase	Cytochrome c oxidase	gamma-glutamyltransferase	Alkaline phosphatase	Acid phosphatase	Sialidase	Alpha-glucosidase	Beta-glucosidase	Alpha-galactosidase	Beta-galactosidase	Beta-mannosidase	Beta-glucuronidase	Alpha-fucosidase	N-acetyl-beta-glucosaminidase	Alpha-arabinosidase	6-phospho-beta-galactosidase	Leucine arylamidase	Leucyl glycine arylamidase	Alanine arylamidase	Tripeptide aminopeptidase	Urease	Pyrazinamidase	Beta-lactamase	Arginine dihydrolase	Glutamate decarboxylase	Ornithine decarboxylase	Lysine decarboxylase	Tryptophanase	Phenylalanine ammonia-lyase	6-phospho-beta-galactosidase
Hafnia_alvei_BIDMC_31	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	-1	0	0
Hafnia_alvei_FB1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Helicobacter_cinaedi_CCUG_18818	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
Helicobacter_hepaticus_ATCC_51449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter_pylori_51	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Helicobacter_pylori_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter_pylori_83	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Helicobacter_pylori_908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter_pylori_G27	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Herbaspirillum_huttiense_subsp_putei_IAM_15032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042	0	0	0	0	-1	0	0	0	-1	-1	1	0	-1	1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Holdemania_massiliensis_AP2	0	0	0	0	-1	0	0	1	-1	-1	1	0	-1	1	-1	-1	0	-1	0	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Hydrotalea_flava_isolate_2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jonquetella_anthropi_DSM_22815	0	0	0	0	-1	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	-1	1	0	0	-1	0	0	-1	-1	0	0	-1	0	-1
Kandleria_vitulina_DSM_20405	0	0	0	0	-1	1	0	-1	1	1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	1
Kingella_denitrificans_ATCC_33394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kingella_oralis_ATCC_51147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae_ATCC_25955	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1	0	0
Klebsiella_pneumoniae_KCTC_2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae_subsp_rhinoscleromatis_ATCC_13884	0	0	-1	0	0	0	0	-1	1	1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	-1	-1	-1	0	0
Klebsiella_pneumoniae_UHKPC_52	0	0	-1	0	0	0	0	-1	1	1	1	0	-1	0	-1	0	0	0	0	0	0	1	0	0	-1	0	-1	1	-1	0	0
Kluyvera_ascorbata_ATCC_33433	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Kluyvera_georgiana_ATCC_51603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kluyvera_intermedia_NBRC_102594_ATCC_33110	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Kosakonia_sacchari_SP1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	-1	0	0
Kurthia_massiliensis_JC30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kurthia_senegalensis_JC8E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kytococcus_sedentarius_DSM_20547	1	0	0	0	1	0	0	1	-1	-1	-1	0	-1	-1	-1	0	0	1	0	0	0	1	0	0	1	0	1	1	-1	0	0
Lachnoanaerobaculum_orale_DSM_24553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoanaerobaculum_saburreum_DSM_3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnobacterium_bovis_DSM_14045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospira_multipara_ATCC_19207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_amylolyticus_DSM_11664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_apis_LMG_26964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_11842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_delbrueckii_subsp_delbrueckii_DSM_20074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_delbrueckii_ZN7a_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_equicursoris_DSM_19284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_gasseri_ATCC_33323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_helveticus_DSM_20075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_iners_DSM_13335	0	0	0	0	-1	0	0	1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	1	0	-1	0	0	-1	-1	0	0	-1	0	1
Lactobacillus_johnsonii_ATCC_33200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_kalixensis_DSM_16043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_pasteurii_DSM_23907_CRBIP_24_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_rodentium_DSM_24759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_taiwanensis_DSM_21401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_ultunensis_DSM_16047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_garvieae_ATCC_49156	0	0	0	0	-1	0	0	0	1	-1	-1	-1	-1	-1	1	-1	0	1	0	1	0	-1	0	0	1	-1	0	0	-1	0	-1
Lactonifactor_longoviformis_DSM_17459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia_mirabilis_ATCC_51599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leminorella_grimontii_ATCC_33999	0	0	0	0	0	0	0	-1	-1	-1	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	0	-1	0	-1	-1	0	0	0
Leptotrichia_buccalis_C_1013_b	0	0	0	0	1	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	-1	0	-1	0	0
Leptotrichia_hofstadii_DSM_21651	1	0	0	0	1	0	0	1	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Leptotrichia_shahii_DSM_19757	1	0	0	0	0	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Leptotrichia_wadei_DSM_19758	1	0	0	0	1	0	0	1	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides_subsp_mesenteroides_ATCC_8293	0	0	0	0	-1	0	0	0	1	1	1	-1	-1	0	-1	0	0	-1	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Listeria_grayi_DSM_20601	1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_innocua_ATCC_33091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_ATCC_19117	0	0	0	0	-1	0	0	0	1	-1	-1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Listeria_monocytogenes_str_Scott_A	1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Longibaculum_muris_DSM_29487	0	0	0	0	-1	0	0	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0
Longicatena_caecimuris_DSM_29481	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Marinospirillum_alkaliphilum_DSM_21637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia_formatexigens_I_52_DSM_14469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_rupellensis_DSM_19944	0	0	0	0	-1	0	0	1	1	1	1	0	-1	-1	-1	0	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Megasphaera_elsdenii_DSM_20460	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Megasphaera_massiliensis_NP3	0	0	0	0	-1	0	0	-1	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Megasphaera_paucivorans_DSM_16981	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metakosakonia_massiliensis_JC163	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Methanobrevibacter_ruminantium_M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_smithii_ATCC_35061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanomassiliicoccus_luminyensis_B10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera_stadtmanae_DSM_3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium_radiotolerans_JCM_2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloversatilis_universalis_EHg5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloversatilis_universalis_FAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium_gubbeenense_DSM_15944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_NCTC_2665	0	0	0	0	1	1	0	1	-1	-1	-1	0	-1	-1	-1	0	0	1	0	0	0	1	-1	0	-1	0	-1	-1	-1	0	0
Micromonospora_aurantiaca_ATCC_27029	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0
Microvirga_massiliensis_JC119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_jalaludinii_DSM_13811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_multacida_DSM_20544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_holmesii_ATCC_35242	-1	0	-1	0	-1	0	0	1	-1	1	1	0	-1	-1	-1	-1	0	-1	1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Mobiluncus_mulieris_ATCC_35243	-1	0	-1	0	-1	0	0	1	-1	-1	-1	0	-1	-1	-1	-1	0	1	0	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Moraxella_bovoculi_237	1	0	1	-1	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0
Moraxella_catarrhalis_25240	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	-1	0	-1	0	0
Muribaculum_intestinale_YL27	0	0	0	0	0	0	0	0	-1	1	1	0	-1	-1	0	-1	0	-1	1	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Muricomes_intestini_DSM_29489	0	0	0	0	-1	0	0	1	-1	-1	-1	0	-1	0	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Murimonas_intestini_DSM_26524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_subsp_bolletii_BD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_10230	0	0	1	0	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	0	0	1	0	0	0	1	0	0	-1	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_12700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_12901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CIP_101113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natranaerovirga_hydrolytica_DSM_24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natranaerovirga_pectinivora_DSM_24629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_cinerea_ATCC_14685	1	0	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Neisseria_elongata_subsp_glycolytica_ATCC_29315	1	0	1	-1	-1	1	0	-1	-1	-1	-1	0	-1	-1	-1	0	0	1	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Neisseria_lactamica_ATCC_23970	1	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Neisseria_macacae_ATCC_33926	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Neisseria_shayeganii_871	1	0	1	0	1	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0
Neisseria_sicca_ATCC_29256	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Nesterenkonia_massiliensis_NP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevskia_ramosa_DSM_11499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardioides_massiliensis_GD13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nosocomiicoccus_massiliensis_NP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Noviherbaspirillum_massiliense_JC206	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium_aromaticivorans_DSM_12444	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Obesumbacterium_proteus_ATCC_12841	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Odoribacter_laneus_YIT_12061	0	0	0	0	1	1	0	1	-1	1	1	0	-1	0	1	-1	0	0	1	1	0	-1	0	0	-1	-1	0	0	1	0	0
Odoribacter_splanchnicus_1651_6_DSM_20712	0	0	0	0	1	0	0	0	-1	1	1	0	-1	1	1	-1	0	1	1	1	0	-1	0	0	-1	0	0	0	1	0	-1
Oligella_urethralis_DSM_7531	1	0	1	1	1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1
Olsenella_uli_DSM_7084	0	0	0	0	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	-1	0	1	1	1	0	-1	0	0	1	-1	0	0	-1	0	-1
Oscillibacter_ruminantium_GH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus_alvei_DSM_29	-1	0	0	0	1	0	0	1	1	0	1	0	-1	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0
Paenibacillus_antibioticophila_GD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus_daejeonensis_DSM_15491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus_senegalensis_JC66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea_agglomerans_3	0	0	-1	1	1	1	0	-1	-1	-1	1	0	-1	-1	1	0	0	1	0	0	0	-1	0	-1	-1	0	-1	-1	-1	0	0
Papillibacter_cinnamivorans_DSM_12816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_chinchillae_DSM_29073	0	0	0	0	1	0	0	1	0	1	1	0	-1	1	1	-1	0	1	1	1	0	-1	0	0	-1	1	0	0	-1	0	-1
Parabacteroides_distasonis_ATCC_8503	0	0	0	0	1	0	0	1	1	1	1	0	-1	-1	1	0	0	1	1	1	0	-1	0	0	-1	1	0	0	-1	0	0
Parabacteroides_goldsteinii_DSM_19448_WAL_12034	0	0	0	0	1	0	0	0	0	1	1	0	-1	-1	1	-1	0	1	1	1	0	-1	0	0	-1	0	0	0	-1	0	-1
Parabacteroides_gordonii_DSM_23371	1	0	-1	0	1	0	0	0	-1	1	1	0	-1	-1	1	1	0	1	1	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Parabacteroides_johnsonii_DSM_18315	1	0	0	0	1	0	0	1	1	1	1	0	0	-1	1	1	0	1	1	1	0	-1	0	0	-1	1	0	0	-1	0	-1
Parabacteroides_merdae_ATCC_43184	0	0	0	0	1	0	0	1	0	1	1	0	0	-1	1	0	0	1	1	1	0	-1	0	0	-1	0	0	0	-1	0	-1
Paraburkholderia_sediminicola_LMG_24238	1	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Paraclostridium_bifermentans_ATCC_638	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Paraeggerthella_hongkongensis_RC2_2	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Paraprevotella_clara_YIT_11840	0	0	0	0	1	1	0	-1	-1	1	1	0	-1	-1	-1	1	0	-1	0	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Paraprevotella_xylaniphila_YIT_11841	0	0	0	0	1	1	0	-1	-1	1	1	0	-1	-1	-1	1	0	-1	-1	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Parasporobacterium_paucivorans_DSM_15970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasutterella_excrementihominis_YIT_11859	0	0	0	0	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	0	0	0	-1	0	0	-1	0	-1
Parvimonas_micra_ATCC_33270	0	0	0	0	1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	0	0	0	-1	0	0	-1	0	0	0	-1	0	-1
Pediococcus_acidilactici_7_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pediococcus_acidilactici_DSM_20284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pediococcus_pentosaceus_ATCC_25745	0	0	0	0	-1	0	0	0	1	1	1	-1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Pelomonas_saccharophila_DSM_654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_grossensis_35_6_1	0	0	0	0	0	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Peptoniphilus_indolicus_ATCC_29427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_lacrimalis_DSM_7455	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Peptoniphilus_obesi_ph1	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Peptoniphilus_senegalensis_JC140	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Peptoniphilus_timonensis_JC401	0	0	0	0	1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	0	0	-1
Peptostreptococcus_anaerobius_DSM_2949	0	0	0	0	-1	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Peptostreptococcus_stomatis_DSM_17678	0	0	0	0	-1	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Phascolarctobacterium_faecium_DSM_14760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium_succinatutens_YIT_12067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_abscessus_CCUG_55929	0	0	0	0	1	1	0	-1	-1	1	1	0	-1	1	1	1	0	0	1	1	0	-1	0	0	-1	-1	0	0	-1	0	1
Pirellula_staleyi_DSM_6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
